target_id,variant_label,repetition_index,guesser_model,judge_model,guesser_reasoning_effort,judge_reasoning_effort,guesser_reasoning,judge_reasoning,run_id,mode,target_name,solved,turns_used,false_positive,final_question,final_question_correct,error,error_type,guesser_w_effort
character_gandalf,gpt-5.4-mini,271,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0271__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,38,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,272,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0272__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,41,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,273,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0273__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,False,80,,Was the person primarily known as a religious leader?,False,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,274,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0274__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,40,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,275,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0275__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,False,80,,Is the person primarily known for work in archaeology?,False,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,276,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0276__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,24,,Is the character Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,277,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0277__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,60,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,278,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0278__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,True,43,,Is the hidden target Gandalf?,True,,,gpt-5.4-mini_low
character_gandalf,gpt-5.4-mini,279,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0279__full-game-test__openai__gpt-5.4-mini,full-game-test,Gandalf,False,80,,Is the hidden target a sentence?,False,,,gpt-5.4-mini_low
character_gandalf,gemini-3-flash-preview,300,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0300__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,18,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,301,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0301__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,44,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,302,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0302__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,19,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,303,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0303__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,25,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,304,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0304__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,26,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,305,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0305__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,69,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,306,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0306__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,21,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,307,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0307__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,10,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,308,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0308__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,18,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,309,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0309__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,False,80,,"Is the target the Monolith from the movie ""Space Odyssey""?",False,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,310,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0310__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,17,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,311,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0311__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,19,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,312,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0312__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,12,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,313,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0313__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,16,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,314,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0314__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,25,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,315,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0315__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,False,80,,Is the character from a book?,False,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,316,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0316__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,31,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,317,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0317__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,65,,Is the character Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,318,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0318__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,14,,Is the target Gandalf?,True,,,gemini-3-flash-preview
character_gandalf,gemini-3-flash-preview,319,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0319__full-game-test__gemini__gemini-3-flash-preview,full-game-test,Gandalf,True,23,,Is the character Gandalf?,True,,,gemini-3-flash-preview
object_umbrella,gpt-5.4,320,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0320__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,35,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,321,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0321__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,26,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,322,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0322__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,25,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,323,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0323__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,38,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,324,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0324__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,40,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,325,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0325__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,36,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,326,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0326__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,39,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,327,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0327__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,42,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,328,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0328__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,46,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,329,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0329__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,45,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,330,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0330__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,40,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,331,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0331__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,44,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,332,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0332__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,19,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,333,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0333__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,23,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,334,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0334__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,18,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,335,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0335__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,26,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,336,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0336__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,59,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,337,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0337__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,56,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,338,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0338__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,56,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4,339,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0339__full-game-test__openai__gpt-5.4,full-game-test,umbrella,True,34,,Is the hidden target an umbrella?,True,,,gpt-5.4_low
object_umbrella,gpt-5.4-mini,340,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0340__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,27,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,341,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0341__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,28,,Is it an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,342,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0342__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,71,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,343,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0343__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,34,,Is the target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,344,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0344__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,33,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,345,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0345__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,False,80,,Is the hidden target a pump?,False,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,346,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0346__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,33,,Is the target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,347,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0347__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,27,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,348,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0348__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,41,,Is it an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,349,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0349__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,56,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,350,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0350__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,False,80,,"Is the hidden target a hand tool used primarily for cutting metal wire, cable, or sheet metal?",False,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,351,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0351__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,32,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,352,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0352__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,51,,Is the artifact an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,353,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0353__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,29,,Is the artifact an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,354,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0354__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,34,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,355,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0355__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,23,,Is the artifact an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,356,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0356__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,32,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,357,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0357__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,41,,Is the artifact an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,358,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0358__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,75,,Is the hidden target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gpt-5.4-mini,359,gpt-5.4-mini,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0359__full-game-test__openai__gpt-5.4-mini,full-game-test,umbrella,True,53,,Is the target an umbrella?,True,,,gpt-5.4-mini_low
object_umbrella,gemini-3-flash-preview,380,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0380__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,34,,Is the target a type of umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,381,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0381__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,37,,Is the target an umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,382,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0382__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,47,,Is the target a type of umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,383,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0383__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,False,80,,Is the target a telescope?,False,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,384,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0384__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,39,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,385,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0385__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,18,,Is the target an umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,386,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0386__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,25,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,387,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0387__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,27,,Is the target a type of umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,388,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0388__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,28,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,389,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0389__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,28,,Is the target an umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,390,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0390__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,38,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,391,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0391__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,44,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,392,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0392__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,33,,Is the target an umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,393,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0393__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,41,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,394,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0394__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,35,,Is the target a type of umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,395,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0395__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,32,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,396,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0396__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,46,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,397,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0397__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,43,,Is the target a umbrella?,True,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,398,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0398__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,False,80,,Is it the Golden Fleece?,False,,,gemini-3-flash-preview
object_umbrella,gemini-3-flash-preview,399,gemini-3-flash-preview,gpt-5.4-mini,,low,{'thinking_level': 'low'},{'reasoning_effort': 'low'},run-0399__full-game-test__gemini__gemini-3-flash-preview,full-game-test,umbrella,True,44,,Is the target an umbrella?,True,,,gemini-3-flash-preview
object_toothbrush,gpt-5.4,400,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0400__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,24,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,401,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0401__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,21,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,402,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0402__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,18,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,403,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0403__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,29,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,404,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0404__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,25,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,405,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0405__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,25,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
object_toothbrush,gpt-5.4,406,gpt-5.4,gpt-5.4-mini,low,low,{'reasoning_effort': 'low'},{'reasoning_effort': 'low'},run-0406__full-game-test__openai__gpt-5.4,full-game-test,toothbrush,True,24,,Is the hidden target a toothbrush?,True,,,gpt-5.4_low
